"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"victor";0,291967582857927;-0,116032698611211;0,929302303833042;-0,369319953550576;0,904573930180864;0,0954260698191361;1,19164899857919e-05;1,88208775550563e-06;0,000139790958750914;0,176827266236637;4,37096721473389e-06
"vendée";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,0002633202732333;0,00073673893324644;0,000161297260097208;1,24656449871652;0,000250643530279855
"variété";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000514135964824549;4,24981379520885e-05;0,000161297260097208;1,05640810707497;0,000180007433980017
"tom";-1,27484907967427;0,0715517061733658;-0,998428668297781;0,0560374367822116;0,997900378171313;0,00209962182868744;0,00010485871495202;3,3031399133208e-07;6,45189040388834e-05;0,735109123925058;3,48650753200912e-05
"tchéka";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00028087495811552;0,000785854862129536;0,000172050410770356;1,24656449871652;0,000267353098965178
"sonore";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,00020565438592982;1,69992551808354e-05;6,45189040388834e-05;1,05640810707497;7,20029735920069e-05
"scolastique";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000616963157789459;5,09977655425062e-05;0,00019355671211665;1,05640810707497;0,000216008920776021
"salaire";-0,450547264335471;-0,19506079577487;-0,917686620817071;-0,397305003710432;0,888733990390417;0,111266009609584;3,71078136242742e-05;6,95544043637935e-06;0,000182803561443503;0,275290417072569;1,38537338535401e-05
"régional";1,11232281419558;2,4725420662514;0,41026618060834;0,911965822303141;0,232540385976964;0,767459614023037;0,000226175907895604;0,00111756304120077;0,000182803561443503;1,32867352781372;0,000322716534471593
"revendiquer";0,055272272007148;-0,235717010720249;0,228293500805812;-0,973592356938892;0,0760581843090985;0,9239418156909;5,91320411103476e-07;1,07544965866491e-05;0,00019355671211665;0,115443895254053;2,57958700509397e-06
"ressource";-0,810907034151973;0,116761689121154;-0,989792043063687;0,142519161826799;0,986341054684483;0,0136589453155184;0,000120206177756372;2,49221434028589e-06;0,000182803561443503;0,470320755166092;4,04364426059192e-05
"rejet";-0,184363675577969;-0,450206419164582;-0,378964426909037;-0,925411240010356;0,200684610932833;0,799315389067167;6,57898584570449e-06;3,92312008841876e-05;0,00019355671211665;0,237058184686188;1,08772258234848e-05
"rassembler";0,777636634889547;-0,364492900625979;0,905469796948002;-0,424410705349127;0,872035284796865;0,127964715203135;0,000110544738598217;2,42863807939544e-05;0,000182803561443503;0,479674150616892;4,20607761956495e-05
"rassemblement";1,94112207395161;2,35092559399244;0,636696822096346;0,771114230663923;0,505121043661758;0,494878956338244;0,000729312963005714;0,00106975913665961;0,00019355671211665;1,57322829707031;0,000479062012824739
"rapprocher";-0,594169514465324;-0,517446320852458;-0,754116896056616;-0,656740212779707;0,663758443136234;0,336241556863767;6,83327607053986e-05;5,18249441841306e-05;0,00019355671211665;0,420089636802747;3,41579794086107e-05
"qing";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,0002633202732333;0,00073673893324644;0,000161297260097208;1,24656449871652;0,000250643530279855
"procédé";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000514135964824549;4,24981379520885e-05;0,000161297260097208;1,05640810707497;0,000180007433980017
"post";0,630317493306274;1,13487753169452;0,485542845447962;0,874212871807717;0,315929476858329;0,684070523141671;5,98111961068289e-05;0,000193892835898649;0,000150544109424061;0,645952997807225;6,28153238339926e-05
"polémique";1,33583771660313;2,15151461580954;0,527481110732711;0,849566758895489;0,365944178244165;0,634055821755836;0,000268640303576419;0,000696870962069216;0,000150544109424061;1,2719877009614;0,000243573250027517
"pointer";-0,512782450482054;0,49688203638183;-0,718153403520739;0,695884824530309;0,614571319773969;0,38542868022603;3,95849475387471e-05;3,71680998441369e-05;0,000150544109424061;0,376776355359302;2,13713052971068e-05
"playboy";0,552631677719912;1,52752574291868;0,340202695124548;0,940352128848547;0,163850243054211;0,83614975694579;1,6420156308848e-05;0,000125453508499252;5,37657533657362e-05;0,786409701838364;3,3250904294029e-05
"planète";-1,17126680396848;0,428584174017179;-0,93910424220834;0,34363239408749;0,917909672102088;0,0820903278979122;0,000250781977110144;3,35781614446404e-05;0,000182803561443503;0,704194280807878;9,06503822431387e-05
"photographie";-0,288972232939386;0,167622919937417;-0,865006472358625;0,501760702703676;0,816497878461791;0,183502121538208;1,43670611914448e-05;4,83417665935663e-06;0,000172050410770356;0,184210853786476;5,83829646913719e-06
"perrin";-1,01959424272092;-0,149322553961318;-0,989445258067165;-0,144907147126708;0,985876253017552;0,0141237469824496;4,47147154625851e-05;9,59061685299616e-07;4,30126026925889e-05;0,591497350358804;1,50487812586127e-05
"organisé";1,20741428770221;-0,1780543865679;0,989300855975099;-0,145889740444408;0,9856826936305;0,0143173063695006;0,000250823564393727;5,45457689811541e-06;0,000172050410770356;0,700526190619472;8,44314927513147e-05
"offensive";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00028087495811552;0,000785854862129536;0,000172050410770356;1,24656449871652;0,000267353098965178
"occupation";1,34716534614217;-1,77545197997269;0,604463583592532;-0,796632773685889;0,462934613547073;0,537065386452926;0,000351277264153665;0,000610135222992395;0,00019355671211665;1,14050634982434;0,000251769809581203
"nourrir";-0,455237401899564;0,206031509549118;-0,911039686846707;0,412318674074137;0,879653246268382;0,120346753731618;4,01129044000686e-05;8,21628556806307e-06;0,00019355671211665;0,279588183944513;1,51302415891548e-05
"napoléon";0,426849833348101;-1,40094336139119;0,291458921799799;-0,956583345508011;0,122027703034435;0,877972296965564;3,5266183966272e-05;0,000379882591002506;0,00019355671211665;0,703853913838045;9,58899950154029e-05
"mécanisation";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077093;0,052321980922908;0,000548411695812852;4,53313471488944e-05;0,000172050410770356;1,05640810707497;0,000192007929578685
"municipal";1,09751940495104;-1,98127965272546;0,484565809087034;-0,874754809454528;0,314792070011417;0,685207929988581;0,000220195818660473;0,000717589724925445;0,000182803561443503;1,12677433894349;0,000232091132794165
"moral";-0,423999623163086;-0,664695827608914;-0,537788222406834;-0,843079965270494;0,378569784825451;0,62143021517455;3,4796789624972e-05;8,5517331695262e-05;0,00019355671211665;0,396943896410609;3,04976582235522e-05
"moeurs";0,135835340022634;-0,642907748286045;0,206719146079048;-0,978400324327598;0,0626469554292236;0,937353044570775;2,97613439272625e-06;6,6669056648603e-05;0,000161297260097208;0,312607520184209;1,57625266155083e-05
"massachusetts";0,72077964559742;-1,65528341851598;0,399234368634822;-0,916848907345564;0,221108647251632;0,778891352748367;6,14516352593979e-05;0,000324095607894463;0,00011828465740462;0,882950348000149;9,22148746975078e-05
"marshall";0,135835340022634;-0,642907748286045;0,206719146079048;-0,978400324327598;0,0626469554292236;0,937353044570775;2,97613439272625e-06;6,6669056648603e-05;0,000161297260097208;0,312607520184209;1,57625266155083e-05
"manuel";-0,136019807113146;-0,913887300581378;-0,14721487853961;-0,989104534180573;0,0321009320829807;0,967899067917018;2,58632675655153e-06;0,000116752010582508;0,000139790958750914;0,437300491223649;2,67324654298871e-05
"man";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077093;0,052321980922908;0,000137102923953213;1,13328367872236e-05;4,30126026925889e-05;1,05640810707497;4,80019823946713e-05
"maintien";0,0865100507436261;-1,10644434787828;0,0779495392319847;-0,996957305672375;0,00906954928560292;0,990930450714396;1,44857628106548e-06;0,000236955822929291;0,00019355671211665;0,523251336259362;5,29942717552339e-05
"lourd";-0,184363675577969;-0,450206419164582;-0,378964426909037;-0,925411240010356;0,200684610932833;0,799315389067167;6,57898584570449e-06;3,92312008841876e-05;0,00019355671211665;0,237058184686188;1,08772258234848e-05
"langue";-0,0623886041458315;-0,977601029466383;-0,0636885013255932;-0,997969826597428;0,0060606009600062;0,993939399039993;6,69678339243023e-07;0,000164429226687381;0,000172050410770356;0,461619403873307;3,66626476893367e-05
"judiciaire";1,78960198200843;1,69107131633552;0,726832351141891;0,686814919271234;0,626406855831505;0,373593144168496;0,000551021593016215;0,000492016378671384;0,000172050410770356;1,30246131461852;0,000291867258992265
"isabelle";2,21898629908313;3,79788125479559;0,504474015082875;0,863426874787995;0,338224832792514;0,661775167207487;0,000953053932635116;0,00279184305195384;0,00019355671211665;2,1978017116857;0,000934943250784925
"insurgé";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00028087495811552;0,000785854862129536;0,000172050410770356;1,24656449871652;0,000267353098965178
"impossible";0,0524760724831786;-1,07699444652699;0,0486668172677828;-0,998815068417084;0,0035417944510568;0,996458205548942;4,44170423984873e-07;0,000187091440145272;0,000161297260097208;0,507909432868423;4,16101754908904e-05
"immédiatement";0,735951837216098;-0,824715037746073;0,665813946592938;-0,746117811422791;0,543843175953503;0,456156824046496;0,00010483517485302;0,000131648544912912;0,00019355671211665;0,574842916320456;6,39597274290133e-05
"immense";-0,343919674314974;-0,733989713141364;-0,424294286276273;-0,905524355626787;0,247385921062757;0,752614078937243;2,16221409574133e-05;9,84837550319885e-05;0,000182803561443503;0,398296199833202;2,89999319070356e-05
"imaginer";-0,59762087068865;0,49797658238589;-0,768247079681852;0,640153438294528;0,683169864553065;0,316830135446934;5,76074301716192e-05;3,9998603693395e-05;0,000161297260097208;0,41648372724736;2,79784122535141e-05
"hôtel";1,10752939855705;-1,98994138841702;0,486316013435891;-0,873783002281357;0,316830494678522;0,683169505321477;0,000237420799131431;0,000766458784550205;0,00019355671211665;1,13338747063336;0,000248636595709455
"gens";-0,810907034151973;0,116761689121154;-0,989792043063687;0,142519161826799;0,986341054684483;0,0136589453155184;0,000120206177756372;2,49221434028589e-06;0,000182803561443503;0,470320755166092;4,04364426059192e-05
"frère";0,581166850746615;-0,449721935623959;0,790864448905848;-0,611991358972371;0,714305480683778;0,285694519316222;5,08470118896977e-05;3,04475189399441e-05;0,000150544109424061;0,396091456784383;2,36186308005296e-05
"foi";0,527587432353332;-0,319916631043227;0,855078073126893;-0,518499266014523;0,802830378426856;0,197169621573144;3,89106035109398e-05;1,43071364428e-05;0,000139790958750914;0,339171361596138;1,6081162231179e-05
"exploiter";-1,54572280599587;0,727789634887066;-0,904730586267094;0,42598423242275;0,871023696293555;0,128976303706445;0,000462457115075523;0,000102522684284086;0,00019355671211665;0,954010734713079;0,000176163025023229
"essentiel";-1,44501897097651;0,218801212929822;-0,988729794999059;0,149711029924717;0,984917146786617;0,0150828532133839;0,000404161865850964;9,26632838006045e-06;0,00019355671211665;0,838707123250327;0,000136153528051046
"efficace";-0,625407293201802;0,353281016305574;-0,87068808535106;0,491835600610311;0,82431343528507;0,17568656471493;7,57066656955146e-05;2,41573247954126e-05;0,00019355671211665;0,396783299215071;3,04729854794608e-05
"dialogue";-0,593705175051181;0,905890589740329;-0,548149408096752;0,83638043162378;0,391383460807115;0,608616539192883;6,06453326822751e-05;0,000141191063801468;0,000172050410770356;0,546646072074069;5,14124354792048e-05
"cueilleur";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,0523219809229079;0,000582687426801155;4,81645563457003e-05;0,000182803561443503;1,05640810707497;0,000204008425177353
"craindre";0,285351150205665;-0,329344165365622;0,654825090728429;-0,755780457905935;0,52916814462023;0,470831855379769;1,40092526859127e-05;1,86618915670142e-05;0,000172050410770356;0,225953677090631;8,7840447659301e-06
"continent";-1,42499898376448;0,201477741546709;-0,990152123113998;0,139995618120145;0,986823622487387;0,0131763775126139;0,000371204952507707;7,42059621660033e-06;0,000182803561443503;0,826287947484965;0,000124809455532513
"contenu";0,02403449327067;0,635010326437783;0,0378218991010048;0,99928449600121;0,00214016104699665;0,997859838953003;1,11809363865133e-07;7,80494436780846e-05;0,00019355671211665;0,299259795255745;1,73342471828593e-05
"commandant";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00024576558835108;0,000687623004363343;0,000150544109424061;1,24656449871652;0,000233933961594531
"climatique";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077093;0,052321980922908;0,000548411695812852;4,53313471488944e-05;0,000172050410770356;1,05640810707497;0,000192007929578685
"chaîne";-0,430902335609739;1,36614997886778;-0,300805424133589;0,953685533502429;0,12963724201969;0,870362757980309;2,99491627866673e-05;0,00030103968419509;0,000161297260097208;0,689367156541068;7,66528253662819e-05
"chance";0,163860001335552;-1,17337594185849;0,138306250039495;-0,990389509839443;0,0283688369531544;0,971631163046844;3,17595488423758e-06;0,000162855629384654;0,00011828465740462;0,560387991644167;3,71454870421181e-05
"carbone";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077093;0,052321980922908;0,000548411695812852;4,53313471488944e-05;0,000172050410770356;1,05640810707497;0,000192007929578685
"bourse";-1,13288605711769;0,423289420740582;-0,936747929232163;0,350004738652572;0,914706563293267;0,0852934367067332;0,000220814799503063;3,08269488943003e-05;0,000172050410770356;0,682310360860665;8,00976263130131e-05
"bold";0,362376990500881;-0,260401141222801;0,812076244036357;-0,583551346388476;0,743548477951487;0,256451522048512;1,97690133492049e-05;1,02082085347963e-05;0,000150544109424061;0,242070909194135;8,82163266262047e-06
"autopsie";-1,34777903308952;0,134658637640418;-0,995045904423532;0,0994165383120715;0,993376669143885;0,00662333085611603;0,000136732313801131;1,36490430597246e-06;7,52720547120306e-05;0,778929855143162;4,56699431656569e-05
"artisan";-1,27484907967427;0,0715517061733657;-0,998428668297781;0,0560374367822115;0,997900378171314;0,00209962182868743;0,00031457614485606;9,90941973996235e-07;0,00019355671211665;0,735109123925058;0,000104595225960273
"arrivée";-0,285067510597327;0,0587820027926625;-0,979394816548931;0,20195492892496;0,972383888995299;0,0276161110047018;1,5729093087518e-05;6,68801124152636e-07;0,00019355671211665;0,166519645565004;5,36709387999161e-06
"annexe";-0,451742152494602;1,25762830430755;-0,338054231760306;0,941126631431153;0,161898177312568;0,838101822687431;2,63328709631111e-05;0,000204089933132024;0,000129037808077767;0,64670507506891;5,39671539575747e-05
"alfred";-1,50689893145005;0,272346488113987;-0,984057300018858;0,177851708677751;0,978648254307477;0,0213517456925239;0,000268594222177926;8,77348171392582e-06;0,00011828465740462;0,877419827134192;9,10632831899238e-05
"agriculteur";-1,59391762586597;0,347644531341721;-0,977030990906447;0,213097261381669;0,96920459117846;0,0307954088215408;0,000437106696726088;2,07934483499169e-05;0,000172050410770356;0,932598631273343;0,000149639159886948
"admettre";-0,0836598405586115;-0,959194841121826;-0,0868889569721179;-0,99621800282684;0,0112608371912331;0,988739162808767;1,35469741280551e-06;0,000178082771067842;0,00019355671211665;0,454117590357066;3,99158043968638e-05
"accroissement";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,0523219809229079;0,000582687426801155;4,81645563457003e-05;0,000182803561443503;1,05640810707497;0,000204008425177353
"accident";-0,691409452352316;-0,433303745563055;-0,847351668409033;-0,531032155377081;0,792186729354836;0,207813270645165;7,19671645149235e-05;2,8264978094387e-05;0,000150544109424061;0,447464064346089;3,01425571458524e-05
"1re";0,256679942045863;-1,25369385463474;0,200578167242534;-0,979677701504748;0,0590520550258074;0,940947944974191;4,25080171074032e-06;0,000101407476524726;6,45189040388834e-05;0,608430611996977;2,38841117649156e-05
"émettre";-0,383306091171452;-0,15753164899177;-0,92493298952742;-0,380130194648977;0,898620116768609;0,101379883231393;2,2118476422727e-05;3,7359358045177e-06;0,000150544109424061;0,232913297693334;8,16680781316799e-06
"vitesse";-1,35144668887673;0,584495416465191;-0,917835747264081;0,396960377171558;0,888937586806547;0,111062413193453;0,000333873914995159;6,24520749469858e-05;0,000182803561443503;0,825657472157326;0,000124619063643564
"velours";1,38189837428361;-1,59458252237229;0,654910742187148;-0,755706239069044;0,529282252621732;0,470717747378267;0,000246416162008819;0,000328103585615103;0,000129037808077767;1,09413036720475;0,000154473903450421
"téléphone";-1,05473674379945;0,830245700341468;-0,785766471314421;0,618523283763904;0,707282119830166;0,292717880169834;0,000191400851429425;0,000118595711288313;0,000172050410770356;0,722411029646072;8,97892719264137e-05
"tsar";1,43399791649577;-1,3232783359717;0,734908683682158;-0,678166076008346;0,637441999842123;0,362558000157877;0,000353795866405299;0,000301271547929293;0,000172050410770356;1,03458175382433;0,000184155775361731
"trabelsi";2,24052516584898;4,11672228830752;0,478036367888599;0,878340042908142;0,307225348899284;0,692774651100717;0,000809704667749571;0,00273356957273128;0,000161297260097208;2,32840184746191;0,000874465863574356
"tibet";1,43399791649577;-1,3232783359717;0,734908683682158;-0,678166076008346;0,637441999842123;0,362558000157877;0,000353795866405299;0,000301271547929293;0,000172050410770356;1,03458175382433;0,000184155775361731
"thème";-0,0166351996312132;-0,123865605752413;-0,133105374326836;-0,991101891495175;0,0262936643541699;0,97370633564583;5,05872052033997e-08;2,80469806123926e-06;0,000182803561443503;0,059093415413072;6,38355839693021e-07
"tenue";1,43220558425707;0,855755314151922;0,858434987674004;0,51292238393068;0,807452844848018;0,192547155151984;0,000374969011622127;0,000133870184533607;0,000182803561443503;0,91808609582562;0,00015408184598178
"system";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"sphère";-0,423468949546923;0,961974927354271;-0,402898014131565;0,915244879914027;0,224880920897362;0,775119079102636;2,69964656245994e-05;0,000139312880683208;0,000150544109424061;0,514377422623985;3,98315826559649e-05
"sino";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00028087495811552;0,000785854862129536;0,000172050410770356;1,24656449871652;0,000267353098965178
"simplement";0,402539848876352;-1,37990771756884;0,280042805673991;-0,959987513976218;0,113007245691745;0,886992754308254;2,43939160723854e-05;0,00028665785975832;0,000150544109424061;0,689751043393872;7,16223388756622e-05
"signe";0,0569170952565418;0,259152069166069;0,21451536326645;0,976720614568292;0,06735372232964;0,93264627767036;5,9220232538516e-07;1,22770497032339e-05;0,000182803561443503;0,126327691150728;2,91730455476638e-06
"signature";0,402539848876352;-1,37990771756884;0,280042805673991;-0,959987513976218;0,113007245691745;0,886992754308254;2,43939160723854e-05;0,00028665785975832;0,000150544109424061;0,689751043393872;7,16223388756622e-05
"sentiment";0,491853349811484;-0,914814826596401;0,473547971006222;-0,880768028005042;0,30205917251975;0,697940827480248;3,64195884563948e-05;0,0001259882826944;0,000150544109424061;0,515497129507581;4,00051837436856e-05
"secrétaire";1,86121416263548;0,901415992513147;0,900002118609609;0,435885519945566;0,864549897615991;0,13545010238401;0,000558752767731119;0,000131062216368198;0,000161297260097208;1,15302294200341;0,000214438562645628
"samuel";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000445584502847942;3,68317195584767e-05;0,000139790958750914;1,05640810707497;0,000156006442782682
"renouvellement";-1,01959424272092;-0,149322553961318;-0,989445258067165;-0,144907147126708;0,985876253017552;0,0141237469824496;0,00017885886185034;3,83624674119846e-06;0,000172050410770356;0,591497350358804;6,01951250344507e-05
"renaissance";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000445584502847942;3,68317195584767e-05;0,000139790958750914;1,05640810707497;0,000156006442782682
"regard";-1,24481909885623;0,045566499098697;-0,999330712564764;0,0365804172310837;0,999105826520891;0,000894173479109477;0,000283267753569111;3,79556102218337e-07;0,000182803561443503;0,717359954211941;9,40716822919082e-05
"rapporter";-0,0545242929846675;1,38849175874008;-0,0392384773535117;0,99922987440077;0,00230335316581505;0,997696646834184;5,11488412487051e-07;0,000331697598019547;0,000172050410770356;0,654404698308435;7,36798157629409e-05
"progressif";-0,991086919060225;0,272672931569167;-0,964174537472366;0,265268658702738;0,951874873629193;0,0481251263708073;0,000179559398030549;1,35915412424072e-05;0,000182803561443503;0,585138190737411;6,25895085639239e-05
"productif";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000514135964824549;4,24981379520885e-05;0,000161297260097208;1,05640810707497;0,000180007433980017
"pie";-0,0975311052243694;0,00196722483640365;-0,999796642956372;0,020166128363378;0,999728334079903;0,000271665920098178;8,18298979421654e-07;3,3291527007298e-10;8,60252053851779e-05;0,056187379427461;2,71583432141208e-07
"pesticide";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000514135964824549;4,24981379520885e-05;0,000161297260097208;1,05640810707497;0,000180007433980017
"penseur";-1,53162657378498;0,740406658913203;-0,900321202881098;0,435226069580778;0,864986921269028;0,135013078730972;0,000428835211685592;0,000100213281749443;0,000182803561443503;0,948603568873507;0,000164495552765199
"pauvre";-0,941444929402677;0,257633725639569;-0,96453563173775;0,263952675887666;0,952362461932592;0,0476375380674089;0,000152491471478001;1,14198695147188e-05;0,000172050410770356;0,555687231946702;5,31271538128243e-05
"observer";-1,42499898376448;0,201477741546709;-0,990152123113998;0,139995618120145;0,986823622487387;0,0131763775126139;0,000371204952507707;7,42059621660033e-06;0,000182803561443503;0,826287947484965;0,000124809455532513
"nécessiter";-1,60517886867273;0,357388983994721;-0,976099083783312;0,217325973223125;0,967950585761448;0,0320494142385523;0,000471011510251722;2,33489296310943e-05;0,000182803561443503;0,939795740442838;0,000161455036494328
"métaphysique";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000514135964824549;4,24981379520885e-05;0,000161297260097208;1,05640810707497;0,000180007433980017
"multiple";1,47974598253331;1,7766618400982;0,639978766827148;0,768392593672273;0,509458660511414;0,490541339488587;0,00030609301740618;0,000441253976760232;0,000139790958750914;1,19417871695696;0,000199350687173948
"montagne";-0,607259506103957;-0,506119435717346;-0,768177823956753;-0,640236542834808;0,683074635390677;0,316925364609324;5,15498881758042e-05;3,58084162946899e-05;0,000139790958750914;0,423230419098551;2,50399139689272e-05
"monnaie";-1,40247649815095;0,181988836240708;-0,991685701578362;0,128683601461228;0,988878263658961;0,0111217363410392;0,000338412891370081;5,69829868230843e-06;0,000172050410770356;0,812382966527451;0,000113547435898996
"mexicain";-1,21103537043593;0,0163331411396949;-0,999909063855694;0,0134856968388432;0,999878520088549;0,00012147991145223;0,000252330279744832;4,58981460689394e-08;0,000172050410770356;0,697621473613592;8,37327576148307e-05
"maoïste";1,04207944036388;-1,93330696274146;0,474476756816396;-0,880268031477342;0,303125827129302;0,696874172870696;0,000151803134332426;0,000522493285285387;0,000139790958750914;1,09024973310631;0,000166161751548441
"liban";2,1708342992106;2,51373801455095;0,653598958526893;0,756841067472267;0,527535133942806;0,472464866057196;0,00070944236058334;0,000951269982377516;0,000150544109424061;1,72162124092413;0,000446209683866146
"lewis";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"just";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00015799216393998;0,000442043359947864;9,67783560583251e-05;1,24656449871652;0,000150386118167913
"joindre";1,48609745870793;-1,05197414957111;0,816200139498876;-0,577769272531877;0,749235803588701;0,250764196411299;0,00014248907416092;7,13998200803813e-05;6,45189040388834e-05;0,988950745250147;6,31010092819575e-05
"inventeur";-1,60517886867273;0,357388983994721;-0,976099083783312;0,217325973223125;0,967950585761448;0,0320494142385523;0,000471011510251722;2,33489296310943e-05;0,000182803561443503;0,939795740442838;0,000161455036494328
"intégrer";-1,24481909885623;0,045566499098697;-0,999330712564764;0,0365804172310837;0,999105826520891;0,000894173479109477;0,000283267753569111;3,79556102218337e-07;0,000182803561443503;0,717359954211941;9,40716822919082e-05
"introduire";-1,27789439398897;0,967513091383672;-0,797268906330246;0,603624296229843;0,723131981268272;0,276868018731727;0,000298520790111441;0,000171119046991047;0,000182803561443503;0,865611090882694;0,000136971520615996
"inférieur";-1,40247649815095;0,181988836240708;-0,991685701578362;0,128683601461228;0,988878263658961;0,0111217363410392;0,000338412891370081;5,69829868230843e-06;0,000172050410770356;0,812382966527451;0,000113547435898996
"infoboxarticle";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000274205847906426;2,26656735744472e-05;8,60252053851779e-05;1,05640810707497;9,60039647893426e-05
"hongrie";0,621329709122087;-1,56922851197;0,368138991301781;-0,929770769105648;0,190096344331313;0,809903655668686;5,81176448893319e-05;0,000370711575970087;0,000150544109424061;0,820865247159743;0,000101439594777461
"google";0,808944495176536;2,06506331363941;0,364741947220228;0,93110864668845;0,186820899970449;0,813179100029551;9,85147398583797e-05;0,000641993320688538;0,000150544109424061;1,07805923937656;0,000174964128892344
"genève";1,08188401886851;0,563340820354498;0,886961250534378;0,461843848124551;0,84667014290907;0,153329857090931;0,000188794092802338;5,1188150008228e-05;0,000161297260097208;0,6772674678829;7,39856375090083e-05
"féminin";-1,17274714489293;-0,0167979978805077;-0,999897432573401;-0,0143221623060328;0,999862981812378;0,000137018187622414;0,000221837906875756;4,551368867374e-08;0,000161297260097208;0,67557064674421;7,36153757272986e-05
"fixer";-0,343919674314974;-0,733989713141364;-0,424294286276273;-0,905524355626787;0,247385921062757;0,752614078937243;2,16221409574133e-05;9,84837550319885e-05;0,000182803561443503;0,398296199833202;2,89999319070356e-05
"fille";0,710643210057217;-1,10413562099756;0,541211108527821;-0,84088675575614;0,3827896171925;0,617210382807498;7,60268485526901e-05;0,000183530652649354;0,000150544109424061;0,661619303967198;6,58991940228457e-05
"fidèle";0,818113634644561;0,940471366577477;0,656321434191968;0,754481394747543;0,531162263653678;0,468837736346323;0,000122352236937639;0,000161687262387477;0,000182803561443503;0,646601423006239;7,6428962578743e-05
"ficher";-1,01959424272092;-0,149322553961318;-0,989445258067165;-0,144907147126708;0,985876253017552;0,0141237469824496;8,94294309251701e-05;1,91812337059923e-06;8,60252053851779e-05;0,591497350358804;3,00975625172253e-05
"exemplaire";-0,810907034151973;0,116761689121154;-0,989792043063687;0,142519161826799;0,986341054684483;0,0136589453155184;0,000120206177756372;2,49221434028589e-06;0,000182803561443503;0,470320755166092;4,04364426059192e-05
"espérer";0,781525220032476;-1,23326753026955;0,535274865322492;-0,844677937769176;0,37547972372642;0,624520276273578;0,000105085237136532;0,000261679866010091;0,000172050410770356;0,734659983106384;9,28599579814828e-05
"envisager";0,719630994241405;1,59997042266697;0,410196063363961;0,911997362715874;0,232467042708379;0,767532957291622;7,79620924579576e-05;0,000385378671638862;0,000150544109424061;0,85973735409191;0,000111274425268758
"engels";-0,524099559223226;-0,578078470693352;-0,671671363041592;-0,740849228972974;0,551693336847406;0,448306663152595;5,02125458689153e-05;6,10883286458105e-05;0,000182803561443503;0,406444786330682;3,01986665415899e-05
"emparer";0,917339520042785;-1,82536841027745;0,449035679721387;-0,89351382660659;0,274372888015612;0,725627111984387;0,000153831353128625;0,000609095952138371;0,000182803561443503;1,00877924526943;0,000186027405659039
