"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 22";0,166079776043219;-0,221774532001069;1,26475879941442;0,187029742042869;-0,00247997528794954;0,000831492790669248;0,126953599488367;-0,169527414975903;0,966798522346652;0,14296803337177;-0,00189572624041511;0,000635604197205917;0,00048143287826819;0,000758904162228196;0,019495772773705;0,000382699849532951;6,2350349354218e-08;6,11207905673023e-09;5,07786650705933e-05;9,05463860821792e-05;0,00294485013141581;6,43975178454763e-05;1,13225040554961e-08;1,27281344604347e-09;0,00184097452293804;3,6342662971201;0,0243153917870725
"classe 23";-0,155728461593502;-0,211529976246133;1,09874995638214;-0,364734818490856;-0,0957944891063211;0,219846934995588;-0,128583204670276;-0,174657875325022;0,907225237296234;-0,301157356442689;-0,0790964109771738;0,181525092776299;0,000824578550956055;0,00134493481277304;0,0286626657322121;0,0028352097392519;0,000181225387864847;0,00083235121807143;0,000118237673266358;0,000218154275787133;0,00588596438507789;0,000648596105310845;4,47405109335591e-05;0,000235646350843935;0,00487550816683786;2,60387328316608;0,033056706315055
"classe 24";-0,086336070224253;-0,0624106043932822;0,710147734244431;-0,180112293516924;0,206191469969861;-0,302869544542128;-0,104517869412176;-0,0755538604313225;0,859700099371237;-0,218042738387707;0,249614015048843;-0,366651845783074;0,00037104252229544;0,000171402539988389;0,017529088410131;0,00101218649740951;0,00122919973816006;0,00231270415441096;0,000121021952484457;6,32406577391762e-05;0,00818798452057721;0,000526703633557944;0,000690273166448415;0,0014893295632987;0,0162360208909015;2,15202991562678;0,0751927918054987
"classe 25";0,335091653943715;-0,380138879055504;1,28845756764165;-0,0987063233282974;-0,00278418504826066;-0,239604412380638;0,237894540492596;-0,269875309909895;0,914725918687914;-0,0700754410190205;-0,00197660077446625;-0,170104450267402;0,00108928236793243;0,00123925071456992;0,0112454356078201;5,92431168393051e-05;4,36768576293406e-08;0,000282080208766564;0,000188440912587451;0,000242511621864132;0,00278604558410776;1,63507593747036e-05;1,30090076883024e-08;9,63468675821158e-05;0,0016782164609887;4,87484984687314;0,0398814062213922
"classe 26";-0,335221092919617;-0,35933884397856;0,413897077705095;-0,49485450770533;1,91076620555003;0,788745995168032;-0,150963171213666;-0,161824337946014;0,186394044784685;-0,222852342380757;0,860492767103126;0,355203175538829;0,0224821925842068;0,0228373478960529;0,0239322482271452;0,0307090050942627;0,424260921840845;0,0630405602999219;0,0103539690886135;0,0118974125521633;0,0157844301985414;0,0225631250351209;0,336402559879163;0,0573216288778543;0,0921391472924292;1,07344519153632;0,106170518568692
"classe 27";-0,198974235417353;-0,233898398385836;0,284550082936451;-0,270506392595156;0,52827838203126;0,120552682575712;-0,270256472068574;-0,317692166715234;0,38648974516687;-0,367414922748274;0,71753336052981;0,163740509533694;0,00362868423965911;0,00443273054341695;0,00518197976283192;0,00420383103171674;0,0148567257734619;0,000674650721224611;0,000560746237559668;0,000774867017134338;0,00114680641129988;0,00103640081245516;0,0039527409889066;0,000205838418735263;0,0141635682354133;1,58595231213978;0,0356248404525035
"classe 28";-0,359229935466603;-0,173801280031827;-1,31163724153706;0,572529484449141;-0,729317102289823;0,445259006866232;-0,209592921257475;-0,101404461053179;-0,765275535088045;0,334042671014781;-0,425520500660424;0,259786634552264;0,0444578467914473;0,00919963660307118;0,413860190039731;0,0707837872060102;0,106433445028442;0,0345938225021785;0,0198317832724013;0,0046421874001042;0,264389501187812;0,0503746963616243;0,0817428024137783;0,0304678741987853;0,153679778938383;0,818024247351204;0,10283692476463
"classe 29";-0,0924112897483453;-0,176599301204701;1,126118329327;-0,11853876431841;-0,243102773279244;-0,128123616704332;-0,0781734201572504;-0,149390528042047;0,952616520611183;-0,100275417140255;-0,20564776542675;-0,108383524869845;0,000271356847939395;0,000876052293887517;0,0281372447073698;0,000279863467645041;0,00109071802167231;0,000264191501816964;5,21686632601416e-05;0,000190518698988494;0,00774689554690504;8,58381673924089e-05;0,000361026825050145;0,000100280854208006;0,00610885259183172;2,6935342840009;0,0443205010059173
"classe 30";-0,137989366273281;-0,0347101276574042;-0,807264244923634;0,529903786904711;-0,832055861057166;0,0616781552590109;-0,107462337899306;-0,0270312964512125;-0,628675276978999;0,412674551238243;-0,647982308397168;0,0480332574926324;0,00150977794197596;8,44492125779793e-05;0,0360807918704444;0,0139556663822769;0,0318837021765008;0,000152775716546267;0,000501087912602376;3,17055366367067e-05;0,017149604978217;0,00738952857338377;0,0182191308403773;0,000100111838760512;0,026316170194297;1,70512786335043;0,0765132393086079
"classe 31";-0,163563059536239;-0,0743515986223446;-0,611024708249037;0,365338967977471;-0,652168136458053;-0,367065345030871;-0,156010480005615;-0,0709183884377435;-0,582810435923047;0,34846931770858;-0,62205405243502;-0,350115978718317;0,00515828113799091;0,000942272519074067;0,0502660654036708;0,0161309984386729;0,0476316525592141;0,0131580359186155;0,00156830264681579;0,000324070907569527;0,0218865328692583;0,00782440675468472;0,024933231916663;0,00789852855719257;0,0586218370683294;1,09345418356316;0,0700907335381118
