"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"ent";0,160738067323531;-0,0187596227705824;3,18845140224569;0,61157393579118;2,95039883962087;-2,30078271145022;0,0324310752080174;-0,00378500716773101;0,643313117702273;0,123393298408805;0,595282799243812;-0,464213974914608;0,00920301500388431;4,92764312765857e-05;0,328160612338761;0,00821361681535137;0,177987828238708;0,0920813360785644;1,56993996535007e-05;2,13842372001899e-07;0,00617739204959874;0,000227270725049809;0,00528940739495254;0,0032165978816977;0,000607638888888889;1,51990614053367;0,00140371551494997
"terreur";0,195917479893996;0,0553963110881959;-2,14896704134037;3,41741509467186;0,633096530193514;-1,12521150880237;0,046171588436879;0,0130551683181582;-0,506443946966195;0,805377260643311;0,149200941379641;-0,265176964898551;0,0126679834635979;0,00039812661082655;0,138119446591258;0,23762954630728;0,00759341583987211;0,0204059680844451;2,1657446443758e-05;1,73150028942458e-06;0,00260567584557177;0,00658955890107571;0,000226152162111973;0,000714379870400909;0,000564236111111111;1,57900147004894;0,00140677922532193
"afin";0,195091647574014;0,0272346597289941;-0,908534801736367;-1,72976140500303;2,56428616289779;-2,17486406892416;0,0501027683929048;0,00699431198428773;-0,233326794428867;-0,444231396513136;0,65855118509908;-0,558541137390406;0,00359733762540354;2,75579021704312e-05;0,00707002885996183;0,0174349260100957;0,0356757429514949;0,0218321164776176;2,147525010377e-05;4,18508983385555e-07;0,000465740508574645;0,0016882364903253;0,00371017039183933;0,00266885583063653;0,000564236111111111;2,95060564400249;0,00491228114858732
"caractère";0,163847238385928;-0,0525508322353844;2,77360416134126;-0,794623384023228;1,17035669817499;-1,84163649388789;0,0452429013322113;-0,0145107854192267;0,765871311853312;-0,219418207555937;0,323168905015681;-0,508528425645561;0,00827482873358179;0,000334609570387886;0,21488392418775;0,0119990620870209;0,0242355819916618;0,0510524210818572;2,44689352456858e-05;2,51707419015894e-06;0,00701173962326394;0,000575518783470792;0,00124845619879446;0,00309132484757001;0,000911458333333333;1,63388961107806;0,00243322484743773
"production";0,177677887650183;0,0427120785833731;1,56349347161501;3,38645251498563;1,84758400763161;0,733984409131167;0,0419979317316705;0,0100959043592074;0,369564794765455;0,800459772557206;0,436715609619408;0,173492759929091;0,0102280113378585;0,000232340141460549;0,0717712952766019;0,229064755377447;0,0634846933097051;0,00852365497353212;1,6442412374912e-05;9,50167529641793e-07;0,00127318324780351;0,00597294824804818;0,00177789930482087;0,000280590162941473;0,000520833333333333;1,59367908992473;0,00132281929253298
"fin";0,171456433110591;0,0040127059521907;2,85597194554872;0,992402316324337;-2,88665174559323;0,724217525770103;0,0403811604475419;0,000945066451835629;0,672634203771718;0,233729096289767;-0,679859863991169;0,170566619032493;0,0163617440787709;3,52285767698853e-06;0,411399826220211;0,0337941416795136;0,266223882085248;0,0142556768641087;4,21055199225355e-05;2,30624869331007e-08;0,0116825954806477;0,00141061014738346;0,0119349402739194;0,000751224123822692;0,00143229166666667;1,21591181749322;0,00211755950873909
"mettre";0,205783823039169;0,0705901866967538;-2,32372496414834;1,04767389509305;-1,76111487777693;-0,372008592526591;0,0657870612049071;0,0225669873564417;-0,742871981782066;0,33493102441853;-0,563011079015336;-0,118927482655621;0,028590825653071;0,00132248664613296;0,330375539928199;0,0456878094659999;0,120203138639216;0,00456286829054585;6,24912058175755e-05;7,35334772430585e-06;0,00796830391085984;0,00161975260744884;0,00457690411600374;0,000204221933987106;0,00147569444444444;1,10397941390555;0,00179853292426764
"recours";0,198149426860358;0,0740752891765623;-1,76917587868507;0,936996087000214;-3,63733472964642;-3,34518569592394;0,0371342738691336;0,0138821096724961;-0,331553124541991;0,175598132481571;-0,681656193230319;-0,626905884835539;0,010875820193426;0,000597477408690715;0,0785692487641758;0,0149932501970068;0,210367728532843;0,151371667753523;1,70413174327641e-05;2,38157485529138e-06;0,00135849969171922;0,000381059751325396;0,00574227601366841;0,00485688686641238;0,000434027777777778;1,72355403497731;0,00128933963172161
"vivre";0,186023099822109;-0,0103558720308247;0,964723512548272;1,46632555581626;0,721470051448945;2,68352832860183;0,0565073813679684;-0,00314575561208951;0,293049623892636;0,445418969318025;0,219157638926453;0,815163056744354;0,0107661990069709;1,31159695329838e-05;0,0262402869418301;0,0412413917268251;0,00929611454433206;0,109412961543414;1,65212903794136e-05;5,1201603329296e-08;0,000444340538728222;0,00102652851527945;0,000248511692123055;0,00343813225670546;0,000477430555555556;1,62629290703015;0,00126272199713638
"vouloir";0,190892213262302;0,0142593543327342;-0,0715276018236911;-2,75893463896198;-0,237887292869013;-0,806921595651265;0,0660167440877801;0,00493134910928814;-0,0247365741331669;-0,95412944772658;-0,0822691730934517;-0,279059766601452;0,0170597461188733;3,7419179362902e-05;0,000217058935813248;0,219696337368134;0,00152080953384041;0,0148862932544311;4,586611438547e-05;2,55926492778105e-07;6,43965871774333e-06;0,00958072438888296;7,12291909352379e-05;0,000819555181611247;0,00125868055555556;1,32576034274898;0,00221230790389631
"l";0,110702140935221;0,037568948395458;0,524753350907469;1,7383375998042;-0,0591473240955524;-0,549763499428971;0,0582111900662866;0,0197551120255048;0,27593429349727;0,91408078982671;-0,0311018025103343;-0,289085534267067;0,038871655079381;0,00175985736311882;0,0791526823967989;0,59092599634095;0,000636982346159863;0,0468166735462245;0,000248928956405221;2,86695882594182e-05;0,00559337348555005;0,0613806702212649;7,10613708119313e-05;0,00613924807649539;0,0203125;0,509333915916292;0,00526948983239705
"créer";0,199666692500527;0,0719885284795015;-1,80064584692839;1,39155742365751;2,21191048414831;3,56558833460387;0,0417883101983101;0,0150665036874557;-0,376857783671372;0,29123952798691;0,462931499915739;0,746243199102968;0,0161974315280764;0,000827675113666976;0,11937838963947;0,0485043876235031;0,114105400675215;0,252246449016429;2,94155988541538e-05;3,82378124804462e-06;0,00239234083867308;0,00142879101895476;0,00360995294392573;0,00938056175875323;0,000737847222222222;1,42313349364311;0,0014943685760586
"toute";0,204872676637257;0,0933414156311031;-1,83811291738851;1,56376139969532;-0,521474349470404;4,07253074577119;0,0429698576207437;0,0195773658333595;-0,385524568954016;0,32798226586699;-0,109373679874783;0,854169863811235;0,0173613962699283;0,00141665380673807;0,126647069442149;0,0623593242191962;0,00645681985817634;0,335021798806707;3,27912606504017e-05;6,80673427501433e-06;0,00263957741958633;0,00191042946498209;0,000212449607152798;0,0129574270900404;0,00078125;1,41044062667666;0,00155417403232816
"puis";0,192551496991793;0,0519655431384104;-0,287176604962411;-0,666193147612569;0,134693263366324;-0,201530077741264;0,243596212020353;0,0657414232652607;-0,363306098589773;-0,842798574758705;0,170399967038921;-0,254954982500248;0,0188323994235694;0,000539189218189227;0,00379615708776175;0,0138981193333497;0,000528980678567516;0,00100744039016463;2,57472770790141e-05;1,87529005115971e-06;5,72711128039837e-05;0,000308203687448571;1,25988022196319e-05;2,82044251627776e-05;0,000694444444444444;1,27279119860222;0,00112499821891616
"et";0,187464109197621;0,0214366621916759;-0,105391810274539;0,181763373499689;0,0650520421015679;-0,247650692796103;0,491778923132542;0,0562352905486839;-0,276476767663107;0,476824051639584;0,170652523030727;-0,649667776608414;0,327794047332806;0,00168491317308404;0,00938885711983222;0,018998591401855;0,00226580675654413;0,0279364776733394;0,000768748580190013;1,00522293795006e-05;0,00024297511159566;0,000722704586318478;9,25699289721536e-05;0,00134161268592728;0,021875;0,297016580370714;0,0019297873222056
"prendre";0,187696416879136;0,035011612211354;0,212626755321429;-1,07020191904407;1,02184552256635;0,654861885099099;0,114228181593616;0,0213073475991771;0,12940027317707;-0,651302892101139;0,621874183072415;0,398535483913931;0,0692290770823278;0,000946889273235801;0,00805094028602421;0,138756036049692;0,1177831789207;0,0411532142783115;8,86864932611739e-05;3,08581394961013e-06;0,000113810240909466;0,00288321460748636;0,00262854860136094;0,00107955543125962;0,00251736111111111;0,647105071538652;0,00105413231204169
"notamment";0,18896877816785;0,00399883324473642;0,255396582156715;-1,48705334553323;1,26449377910183;0,316146383677721;0,0943527019857186;0,0019966299464352;0,127520312286717;-0,742490386551241;0,631365698922048;0,157852878196159;0,0249516404551894;4,3922189506655e-06;0,00413031675944397;0,0952611777038356;0,0641340386211771;0,00341054030474868;4,95961098920139e-05;2,22092601655684e-08;9,05936308018493e-05;0,00307128840619662;0,00222075627414892;0,000138817410989584;0,00138888888888889;1,08518453401307;0,00163559093452938
"alors";0,191867155195076;-0,0062640468431666;-1,25542935596494;0,493470484815938;-0,192288718515528;-1,83074526561945;0,0837770249191338;-0,0027351383197454;-0,548171657269592;0,215469338987431;-0,0839610966575542;-0,799378046661753;0,0322567900455679;1,35153802216491e-05;0,1251522430953;0,013154855885653;0,00185978904910394;0,143417936633283;8,4682694351585e-05;9,02616749665549e-08;0,00362558385392285;0,00056016472775075;8,50552264419372e-05;0,00770990868325373;0,00230034722222222;0,969065550566201;0,00216022856721316
"manifester";0,191166668908657;0,0128590647875458;-0,43668900686529;2,41488158263284;1,75800947576582;-1,44591143913045;0,0570194312740741;0,00383548327272824;-0,130251570303799;0,720288611095451;0,524362856008632;-0,431273131464617;0,0201274602570415;3,5799898974674e-05;0,00951794859153315;0,19801594698085;0,097710954747441;0,0562309959271495;1,90336954696001e-05;8,61226808386976e-08;9,93215045401007e-05;0,00303731930111422;0,00160968610254292;0,00108888535927515;0,000520833333333333;1,22230834321931;0,000778144628074762
"m";-0,831527840014164;-1,52123469524806;3,84779989040549;0,589576035901362;0,404776416939902;-0,587684584958502;-0,192454554813019;-0,352085079959676;0,890561421136491;0,136455555734476;0,0936842536981693;-0,136017785245453;0,217927427456571;0,286714163494442;0,422880309298036;0,0067543226862272;0,00296431879967139;0,00531587375021366;0,000930320963987729;0,00311366340880296;0,0199206807245981;0,000467690840511463;0,000220449756034369;0,0004646948052662;0,00134548611111111;1,61578637093044;0,00351274884943667
"néanmoins";0,189781790896741;0,0684845260555105;-0,548732757529646;2,89236341150322;-4,59751982257453;-1,89978457256414;0,0328118587058101;0,0118404646823594;-0,0948718084186944;0,500068099977701;-0,794876948429447;-0,328458608552012;0,0121526668095183;0,000622079398076323;0,00920700729874379;0,174025176855853;0,409398202677033;0,0594701424544272;2,18854077336649e-05;2,84990556973396e-06;0,000182964711310992;0,00508336482026196;0,0128437777458993;0,00219307898915529;0,000607638888888889;1,56164328303636;0,00148186703161181
