"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 23";0,593809867188904;-0,0255032741924413;0,536284817172551;0,0786723873173903;2,37760499239888;0,201705023935342;0,235818231190147;-0,0101280516574939;0,212973451583839;0,0312429689127938;0,944212339263809;0,0801026129656191;0,288369614415378;0,000205910627200681;0,0213225032988259;0,000401957324059348;0,192404949169503;0,00101869894282409;0,00165684385633706;3,05617797975838e-06;0,00135138086595332;2,90824787929962e-05;0,0265623301256791;0,000191170199291851;0,00469879785651058;0,172744098599926;0,000140214588334006
"classe 24";-0,547086966518581;0,609069457601965;-0,182614742025232;0,222387947329568;3,40816618225807;-0,803207579412426;-0,151654073535667;0,168835797531945;-0,050621329351027;0,0616465757398351;0,944753423966612;-0,222651440753121;0,223791701785155;0,107373495055503;0,00226045267865851;0,00293652934784836;0,361455569947857;0,0147687787821018;0,0049987373844455;0,00619556942520541;0,000556953903688969;0,000825981036509449;0,193994362600843;0,0107746502103608;0,016701196432594;0,180661219397858;0,000545101602181897
"classe 25";-1,22530508098732;-1,95006032277066;0,925919575844945;2,07849517824418;0,991689359779276;0,526231367153886;-0,357580828508207;-0,569086178354412;0,270211145126256;0,606567327124763;0,289404743679764;0,153570119942921;0,342222028785187;0,335542695398207;0,017715708868063;0,0781984503421483;0,00932938367411288;0,00193254984175243;0,00254367387347016;0,00644271695896505;0,00145251120933972;0,00731932452161929;0,00166618901757971;0,000469165883265269;0,00169423231288092;0,327205663206654;0,000181390519223275
"classe 26";-0,323538448785217;-0,539711283088285;-1,22013728388455;0,677572376843439;0,153066161926817;0,317348708173976;-0,205948310604826;-0,343553068835367;-0,776678052532799;0,431308510154972;0,0974342232830568;0,202008232920849;0,235478815346859;0,253661901395684;0,303605720648252;0,0820147641970868;0,00219351487415651;0,00693635419327327;0,0095319231002647;0,0265247761209458;0,135564547369543;0,0418061444683449;0,00213347283407949;0,0091706939824286;0,0910602277378191;0,104155098964214;0,000987847269905416
"classe 27";0,204426480238576;-0,0767372171822326;-1,56622532285584;0,957889867836326;0,942499860460935;0,120640708665443;0,0983416053079118;-0,0369152817959568;-0,753449906997328;0,460803449735431;0,453399917525561;0,058035538946803;0,0621300637271188;0,00338900174603848;0,330619518727615;0,108327636320409;0,0549632291485951;0,000662480353967246;0,000596250688146496;8,4016905685915e-05;0,0349995994235523;0,0130913896704782;0,0126741014807053;0,00020765497974564;0,0142677204326321;0,12811996451903;0,000234200711678093
"classe 28";0,641115448990712;-0,204225331950842;0,86825983440185;-0,159179508590177;0,400223641567396;-0,299581919915422;0,526659516619849;-0,16776575073348;0,713252668308625;-0,130761788975549;0,328773218520233;-0,246098685313365;0,745091429303409;0,0292676942084972;0,123887935340585;0,00364747239630836;0,0120843895283896;0,00498110882695844;0,0620924584692588;0,00630065343882678;0,113884807805054;0,0038277246621271;0,0241975752715449;0,0135580605907235;0,151065875178862;0,116027788986845;0,00203371646155142
"classe 29";-0,414613236281475;-0,436494844459054;-0,358121364350421;-0,374638990713392;1,15678084794047;-0,488484645027838;-0,279038197087112;-0,293764703529596;-0,241018691884881;-0,252135193426942;0,778523245251812;-0,32875427681901;0,124640737245644;0,0534766416092166;0,0084299821404444;0,00808128168201704;0,0403792285551285;0,00529704015273587;0,00103463069676896;0,00114671969436245;0,000771897252466569;0,000844743743457486;0,00805380691943858;0,00143615352241007;0,00601864924632044;0,183460982976125;0,000202575288717022
"classe 30";-0,184166937142121;0,428241580988314;1,23348108781767;-0,0777796563267222;-2,52016504213364;-1,69453360915242;-0,0556106094161166;0,129310807171124;0,372459009533623;-0,0234861596528983;-0,76098302983718;-0,511677330053752;0,0456002708899227;0,0954451716496748;0,185439219915969;0,00064588729633222;0,355372822735086;0,118195845928101;0,00095289182237854;0,00515226196414086;0,0427449938763474;0,000169962186190018;0,178434256297344;0,0806715948652858;0,0280944328287651;0,134728201467893;0,000509961386851922
"classe 31";0,84984095405492;0,365755035779108;-0,412321076136776;1,20845573021031;-0,862604439945285;0,646975210841112;0,444885372089576;0,191470020843111;-0,215846994078412;0,632617520517435;-0,451566961323893;0,338686675470784;0,685319479414654;0,0491394845980292;0,0146245106611332;0,110042352513861;0,0293848377280919;0,0121604821170855;0,0427902052800622;0,00792592003635075;0,0100725661284943;0,0865227966685566;0,0440851615186981;0,0247995807833849;0,0592473674358397;0,160369463378352;0,00152374540822205
"classe 32";0,0846537031530059;0,0226328362620308;0,700281425886925;-1,29269309201684;-0,703384874309557;-1,83830138818797;0,0344358961431529;0,00920670886110671;0,28486430663565;-0,525848762708056;-0,286126744350563;-0,747794288089652;0,00668202603766471;0,000184895528762079;0,0414528090832076;0,123733617141259;0,0191992580440689;0,096473363345129;0,000137260254943991;9,81139684962304e-06;0,00939286529407846;0,0320069090152953;0,00947630279439476;0,0647271238555335;0,0191537087506782;0,161779108279617;0,000501300056823062
