"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"mêmes";-0,565979870997281;-0,383690717688729;0,642563766554111;-0,606458341263678;-0,532488390640677;0,508973187655744;-0,422935258139897;-0,286717498354892;0,48016349415404;-0,453183281344434;-0,397908347085359;0,380336329149244;0,0696467898158563;0,028295870836311;0,0626836658936812;0,0501228521949649;0,0358064577175471;0,0285271695265591;1,85375335642771e-05;8,5194697322372e-06;2,38936470298871e-05;2,12839351102149e-05;1,64085523164941e-05;1,49913170094443e-05;5,78695331375414e-05;1,02971799680542;6,13601743577192e-05
"unir";0,282860139190111;0,391381330153221;-0,386988749779447;1,13557010231014;0,241655056055421;0,976346873343738;0,172651692603093;0,23889067331183;-0,236209537544172;0,69312735542968;0,147501003759396;0,595940950652079;0,0191651668005276;0,032436251459759;0,0250488949604533;0,193611744535388;0,0081246154423199;0,1156503957896;0,000104467379167317;0,000200003413430412;0,000195539219544585;0,00168370149473784;7,62480901907188e-05;0,00124464493919649;0,00130568134141578;0,98103232619864;0,0012566196143063
"leurs";-0,344253358214294;-0,226848627105757;0,336367783339626;-0,200213682633273;0,906598874789831;0,39469056146041;-0,301825518455878;-0,198890447553973;0,29491180892167;-0,17553815270302;0,794864215223201;0,346046539561349;0,0677169329982869;0,0259940868922946;0,045143215029785;0,0143569806012547;0,272780424015772;0,0450841755975286;9,64425944879608e-05;4,18778931672266e-05;9,20749094901802e-05;3,2621206690278e-05;0,00066887176816124;0,000126772774713311;0,000813790309746676;0,63518087703992;0,000328327563169552
"domenach";-0,326892373731787;-0,179825414518288;1,25569841213403;-1,02453079151255;1,69614046422591;-6,74083842527296;-0,0457375875245339;-0,0251605154986398;0,17569273756298;-0,143348608024834;0,237317781540196;-0,943153503231095;0,00185102038518696;0,000495182298174551;0,0190719502157925;0,0113968898666941;0,0289445761242299;0,398656822404979;4,25140284444678e-06;1,28654452616938e-06;6,27326121026718e-05;4,17611752229087e-05;0,000114458041760931;0,00180780055783337;3,97853040320597e-05;3,64810270958912;0,000529488820969121
"menacer";-0,389989545504894;-0,350807476997356;0,992597196168145;0,841464237777824;1,82768255299071;1,76367595662339;-0,134403699507511;-0,12090022224134;0,342082850228885;0,289997277783921;0,629881748058815;0,607822891754052;0,0167360840355462;0,0119714552695061;0,0757036459957654;0,0488375581159206;0,213496809737848;0,173362534884588;7,70129858669431e-06;6,23154469279056e-06;4,98889220127461e-05;3,58533184141802e-05;0,000169145155607895;0,000157505462593134;5,06358414953487e-05;1,44741780329229;0,000106083014431304
"playboy";3,44199327484576;3,74460110728631;-0,852584830697025;-1,94392372547775;-0,161629696605493;0,234342136374864;0,623695508641336;0,678528604147987;-0,154489938585164;-0,352242552471616;-0,0292875981404772;0,0424632258902272;0,319041950664414;0,333810679431753;0,0136686539934616;0,0637853428940653;0,000408612842569385;0,000749028372379115;0,000771298587525866;0,000912879856152319;4,73235922643775e-05;0,00024601463415082;1,70076698415136e-06;3,57522411370364e-06;6,51032247797341e-05;2,92586302430679;0,000557327512138503
"sortie";3,34980897089756;0,813815129390332;0,816187918097388;1,02873344307032;0,0396475294270073;-0,626069356044752;0,895225982680259;0,217489550973801;0,218123671343178;0,274925798900678;0,0105956783806173;-0,167315079564368;0,451565893663885;0,023561010661258;0,0187190654868312;0,0266944799106483;3,67413618731e-05;0,00798906005932792;0,00190751488929114;0,000112584699464549;0,000113242168550307;0,00017990099735931;2,67214557494374e-07;6,66304502726366e-05;0,000169991753591528;2,39346644919696;0,000973828638334519
"industrialiser";-0,74817751323919;-0,38499441390062;-3,26914719220513;1,50613062597017;-1,99309297686171;1,30304667768546;-0,17015422814761;-0,0875573325570648;-0,743485613169927;0,34253167145041;-0,453279056244379;0,296345316129534;0,023432954547068;0,00548514295721439;0,312398894187077;0,0595220285513622;0,0965861388863429;0,0360004091129564;2,42952036855707e-05;6,43309697782216e-06;0,000463852810186601;9,8454715462101e-05;0,000172411551384477;7,36938402610106e-05;4,34021498531561e-05;2,34670768308934;0,000239017242945149
"99";0,716563103958371;0,908705738327477;-0,206634091410239;-0,950941963164285;0,575402810906878;-0,211948963203483;0,439170808224491;0,55693215480251;-0,126642943838537;-0,582818105244929;0,35265577605751;-0,129900349261946;0,0669928096218023;0,0952417123953242;0,00388996816596463;0,0739540612617051;0,0250902625098914;0,00296859971874786;2,59996149772225e-05;4,18123495904645e-05;2,16203132282913e-06;4,57895163636753e-05;1,67649394800188e-05;2,27468165261803e-06;5,06358414953487e-05;1,32925473344158;8,94693871951931e-05
"rivalité";-0,561257476544961;-0,43144515221635;-0,48184237078683;-0,0640275312783664;1,05747094257117;0,913079508992681;-0,342243819106634;-0,26308680561111;-0,29381804265777;-0,0390427348381562;0,644825074238197;0,55677800539844;0,0437698610207308;0,0228645902533064;0,0225259778742561;0,000357041829940935;0,0902463641105202;0,0586729364275089;1,48114517104391e-05;8,75234715868859e-06;1,09164975684349e-05;1,92755537032264e-07;5,2578747149819e-05;3,92004038810568e-05;4,70189956742524e-05;1,288078776858;7,80114225781457e-05
